2015-02-12T00:00:00.000	8058
2015-02-13T00:00:00.000	7410
2015-02-14T00:00:00.000	1676
2015-02-15T00:00:00.000	2446
2015-02-16T00:00:00.000	1212
2015-02-17T00:00:00.000	7923
2015-02-18T00:00:00.000	7529
2015-02-19T00:00:00.000	7477
2015-02-20T00:00:00.000	6796
2015-02-21T00:00:00.000	1465
2015-02-22T00:00:00.000	2409
2015-02-23T00:00:00.000	8055
2015-02-24T00:00:00.000	8432
2015-02-25T00:00:00.000	7776
2015-02-26T00:00:00.000	8091
2015-02-27T00:00:00.000	7175
2015-02-28T00:00:00.000	1522
2015-03-01T00:00:00.000	2296
2015-03-02T00:00:00.000	8397
2015-03-03T00:00:00.000	8550
2015-03-04T00:00:00.000	8867
2015-03-05T00:00:00.000	8887
2015-03-06T00:00:00.000	8043
2015-03-07T00:00:00.000	1415
2015-03-08T00:00:00.000	2475
2015-03-09T00:00:00.000	8765
2015-03-10T00:00:00.000	9180
2015-03-11T00:00:00.000	8954
2015-03-12T00:00:00.000	8477
2015-03-13T00:00:00.000	7595
2015-03-14T00:00:00.000	1308
2015-03-15T00:00:00.000	2466
2015-03-16T00:00:00.000	8608
2015-03-17T00:00:00.000	8903
2015-03-18T00:00:00.000	8335
2015-03-19T00:00:00.000	8127
2015-03-20T00:00:00.000	7323
2015-03-21T00:00:00.000	1464
2015-03-22T00:00:00.000	2630
2015-03-23T00:00:00.000	8038
2015-03-24T00:00:00.000	8269
2015-03-25T00:00:00.000	7371
2015-03-26T00:00:00.000	7987
2015-03-27T00:00:00.000	6905
2015-03-28T00:00:00.000	905
2015-03-29T00:00:00.000	2682
2015-03-30T00:00:00.000	4375
2015-03-31T00:00:00.000	8029
2015-04-01T00:00:00.000	3190
2015-04-02T00:00:00.000	6826
2015-04-03T00:00:00.000	7064
2015-04-04T00:00:00.000	1123
2015-04-05T00:00:00.000	2216
2015-04-06T00:00:00.000	7927
2015-04-07T00:00:00.000	8121
2015-04-08T00:00:00.000	7701
2015-04-09T00:00:00.000	8059
2015-04-10T00:00:00.000	1021
2015-04-11T00:00:00.000	1106
2015-04-12T00:00:00.000	2459
2015-04-13T00:00:00.000	7936
2015-04-14T00:00:00.000	7774
2015-04-15T00:00:00.000	7527
2015-04-16T00:00:00.000	7767
2015-04-17T00:00:00.000	6852
2015-04-18T00:00:00.000	757
2015-04-19T00:00:00.000	2423
2015-04-20T00:00:00.000	7570
2015-04-21T00:00:00.000	8696
2015-04-22T00:00:00.000	7996
2015-04-23T00:00:00.000	8518
2015-04-24T00:00:00.000	7360
2015-04-25T00:00:00.000	901
2015-04-26T00:00:00.000	2432
2015-04-27T00:00:00.000	7810
2015-04-28T00:00:00.000	8380
2015-04-29T00:00:00.000	7420
2015-04-30T00:00:00.000	8142
2015-05-01T00:00:00.000	8386
2015-05-02T00:00:00.000	405
2015-05-03T00:00:00.000	2273
2015-05-04T00:00:00.000	7990
2015-05-05T00:00:00.000	8542
2015-05-06T00:00:00.000	7841
2015-05-07T00:00:00.000	8318
2015-05-08T00:00:00.000	7269
2015-05-09T00:00:00.000	660
2015-05-10T00:00:00.000	2425
2015-05-11T00:00:00.000	8149
2015-05-12T00:00:00.000	8994
2015-05-13T00:00:00.000	8746
2015-05-14T00:00:00.000	8290
2015-05-15T00:00:00.000	401
2015-05-16T00:00:00.000	580
2015-05-17T00:00:00.000	2417
2015-05-18T00:00:00.000	8152
2015-05-19T00:00:00.000	8553
2015-05-20T00:00:00.000	8300
2015-05-21T00:00:00.000	8798
2015-05-22T00:00:00.000	8139
2015-05-23T00:00:00.000	772
2015-05-24T00:00:00.000	2719
2015-05-25T00:00:00.000	1409
2015-05-26T00:00:00.000	9267
2015-05-27T00:00:00.000	7888
2015-05-28T00:00:00.000	7962
2015-05-29T00:00:00.000	7559
2015-05-30T00:00:00.000	696
2015-05-31T00:00:00.000	2588
2015-06-01T00:00:00.000	8271
2015-06-02T00:00:00.000	8051
2015-06-03T00:00:00.000	8630
2015-06-04T00:00:00.000	8855
2015-06-05T00:00:00.000	8258
2015-06-06T00:00:00.000	919
2015-06-07T00:00:00.000	2608
2015-06-08T00:00:00.000	8846
2015-06-09T00:00:00.000	9275
2015-06-10T00:00:00.000	8734
2015-06-11T00:00:00.000	8908
2015-06-12T00:00:00.000	8200
2015-06-13T00:00:00.000	582
2015-06-14T00:00:00.000	2309
2015-06-15T00:00:00.000	8478
2015-06-16T00:00:00.000	8901
2015-06-17T00:00:00.000	8794
2015-06-18T00:00:00.000	8394
2015-06-19T00:00:00.000	7627
2015-06-20T00:00:00.000	929
2015-06-21T00:00:00.000	2326
2015-06-22T00:00:00.000	8430
2015-06-23T00:00:00.000	8744
2015-06-24T00:00:00.000	8321
2015-06-25T00:00:00.000	8438
2015-06-26T00:00:00.000	7268
2015-06-27T00:00:00.000	836
2015-06-28T00:00:00.000	2478
2015-06-29T00:00:00.000	7946
2015-06-30T00:00:00.000	8650
2015-07-01T00:00:00.000	9144
2015-07-02T00:00:00.000	7396
2015-07-03T00:00:00.000	395
2015-07-04T00:00:00.000	471
2015-07-05T00:00:00.000	2326
2015-07-06T00:00:00.000	7494
2015-07-07T00:00:00.000	8678
2015-07-08T00:00:00.000	8496
2015-07-09T00:00:00.000	7554
2015-07-10T00:00:00.000	7929
2015-07-11T00:00:00.000	722
2015-07-12T00:00:00.000	2460
2015-07-13T00:00:00.000	8265
2015-07-14T00:00:00.000	8873
2015-07-15T00:00:00.000	8604
2015-07-16T00:00:00.000	8426
2015-07-17T00:00:00.000	7632
2015-07-18T00:00:00.000	460
2015-07-19T00:00:00.000	2339
2015-07-20T00:00:00.000	7894
2015-07-21T00:00:00.000	8276
2015-07-22T00:00:00.000	8022
2015-07-23T00:00:00.000	8072
2015-07-24T00:00:00.000	7358
2015-07-25T00:00:00.000	697
2015-07-26T00:00:00.000	2652
2015-07-27T00:00:00.000	7780
2015-07-28T00:00:00.000	8489
2015-07-29T00:00:00.000	7859
2015-07-30T00:00:00.000	8136
2015-07-31T00:00:00.000	7927
2015-08-01T00:00:00.000	565
2015-08-02T00:00:00.000	2547
2015-08-03T00:00:00.000	8178
2015-08-04T00:00:00.000	8743
2015-08-05T00:00:00.000	8316
2015-08-06T00:00:00.000	8104
2015-08-07T00:00:00.000	8005
2015-08-08T00:00:00.000	726
2015-08-09T00:00:00.000	2366
2015-08-10T00:00:00.000	8423
2015-08-11T00:00:00.000	8930
2015-08-12T00:00:00.000	8560
2015-08-13T00:00:00.000	8930
2015-08-14T00:00:00.000	7913
2015-08-15T00:00:00.000	633
2015-08-16T00:00:00.000	2173
2015-08-17T00:00:00.000	7736
2015-08-18T00:00:00.000	8582
2015-08-19T00:00:00.000	7697
2015-08-20T00:00:00.000	8349
2015-08-21T00:00:00.000	7707
2015-08-22T00:00:00.000	566
2015-08-23T00:00:00.000	2361
2015-08-24T00:00:00.000	8241
2015-08-25T00:00:00.000	8730
2015-08-26T00:00:00.000	8045
2015-08-27T00:00:00.000	8376
2015-08-28T00:00:00.000	7935
2015-08-29T00:00:00.000	646
2015-08-30T00:00:00.000	2535
2015-08-31T00:00:00.000	7981
2015-09-01T00:00:00.000	8310
2015-09-02T00:00:00.000	8207
2015-09-03T00:00:00.000	8148
2015-09-04T00:00:00.000	8103
